"word1","word2","n"
"see","task",1
"see","today",1
"see","vulnerability",1
"see","wound",1
"seed","wind",1
"seek","common",1
"seek","equitable",1
"seek","friendship",1
"seek","go",1
"seek","impose",1
"seek","open",1
"seek","peace",1
"seek","reduce",1
"seek","responsibility",1
"seek","support",1
"seek","total",1
"seek","win",1
"seek","work",1
"seek","world",1
"seem","believe",1
"seem","share",1
"seemingly","complete",1
"seize","fear",1
"seize","opportunity",1
"self","determination",1
"selfish","advantage",1
"send","earnings",1
"send","troop",1
"sense","conclusion",1
"sense","continuation",1
"sense","declare",1
"sentiment","determine",1
"series","historic",1
"serious","work",1
"servant","freedom",1
"servant","power",1
"serve","begin",1
"serve","cause",1
"serve","citizen",1
"serve","need",1
"serve","people",1
"serve","public",1
"serve","purpose",1
"serve","say",1
"service","mercy",1
"service","nation",1
"service","thank",1
"service","time",1
"service","tire",1
"servicemembers","expel",1
"servitude","bill",1
"servitude","human",1
"set","goal",1
"set","liberty",1
"set","record",1
"set","shape",1
"settler","push",1
"several","decade",1
"shall","use",1
"shape","balance",1
"shape","decade",1
"shape","form",1
"shape","future",1
"shape","own",1
"share","bounty",1
"share","civility",1
"share","continent",1
"share","defend",1
"share","freedom",1
"share","glory",1
"share","heart",1
"share","meet",1
"share","productive",1
"share","shape",1
"share","system",1
"share","today",1
"share","will",1
"shatter","life",1
"shield","destroy",1
"shine","example",1
"shine","follow",1
"ship","overcharge",1
"shipwreck","communism",1
"shirk","responsibility",1
"shopkeeper","clerk",1
"shore","slope",1
"shore","think",1
"short","time",1
"short","week",1
"shoulder","stand",1
"shouldn","believe",1
"shout","speak",1
"show","courage",1
"show","devotion",1
"show","entire",1
"show","mean",1
"show","peace",1
"show","purpose",1
"show","sign",1
"show","vote",1
"show","watch",1
"show","wonderful",1
"shrine","giant",1
"shutter","leave",1
"sick","fee",1
"sick","professional",1
"sick","provide",1
"side","counter",1
"side","good",1
"side","memorial",1
"side","peace",1
"side","ride",1
"side","threaten",1
"sight","heal",1
"sight","world",1
"sign","executive",1
"sign","grow",1
"sign","order",1
"sign","series",1
"sign","today",1
"sign","write",1
"silence","float",1
"silent","prayer",1
"simmer","resentment",1
"simple","crisis",1
"simple","dream",1
"simple","oath",1
"simple","rule",1
"simple","trapping",1
"simple","white",1
"simplify","tax",1
"sincere","effort",1
"sing","problem",1
"sing","song",1
"single","challenge",1
"single","hand",1
"single","heart",1
"single","nation",1
"single","pay",1
"single","sphere",1
"size","government",1
"size","influence",1
"sky","fill",1
"skyscraper","build",1
"slave","advance",1
"slaveholding","society",1
"slavery","come",1
"slavery","rescue",1
"slope","hill",1
"slow","down",1
"slow","economy",1
"small","blue",1
"small","country",1
"small","dream",1
"small","large",1
"small","live",1
"small","splendid",1
"small","stake",1
"small","thing",1
"small","town",1
"smother","foster",1
"snow","lonely",1
"social","compassion",1
"social","cultural",1
"social","custom",1
"social","experiment",1
"socially","engineer",1
"society","break",1
"society","colorblind",1
"society","compassion",1
"society","demand",1
"society","possess",1
"society","prosperous",1
"society","white",1
"society","young",1
"soften","anger",1
"soil","include",1
"soldier","cowboy",1
"soldier","die",1
"soldier","forget",1
"sole","mission",1
"solemn","commitment",1
"solemn","duty",1
"solemn","much",1
"solemn","pledge",1
"solution","seek",1
"solve","problem",1
"solve","serve",1
"son","know",1
"song","fill",1
"song","song",1
"sorrow","take",1
"soul","american",1
"soul","founder",1
"soul","lift",1
"soul","nation",1
"soul","treasure",1
"sound","celebration",1
"sound","unity",1
"sovereign","independent",1
"sovereignty","own",1
"sovereignty","reclaim",1
"sovereignty","sale",1
"space","discover",1
"space","free",1
"space","help",1
"space","let",1
"spare","child",1
"spare","new",1
"speak","accomplish",1
"speak","anew",1
"speak","beauty",1
"speak","citizen",1
"speak","domestic",1
"speak","great",1
"speak","hero",1
"speak","institution",1
"speak","life",1
"speak","mind",1
"speak","moment",1
"speak","other",1
"speak","own",1
"speak","people",1
"speak","stand",1
"speak","value",1
"special","beauty",1
"special","mean",1
"special","nation",1
"spectator","citizen",1
"speech","immense",1
"speed","bring",1
"spend","act",1
"spend","bring",1
"spend","citizen",1
"spend","country",1
"spend","decade",1
"spend","next",1
"spend","project",1
"spend","trillion",1
"sphere","reflect",1
"spiral","demand",1
"spiral","pace",1
"spirit","citizenship",1
"spirit","depress",1
"spirit","end",1
"spirit","enterprise",1
"spirit","frontier",1
"spirit","inspire",1
"spirit","need",1
"spirit","people",1
"spirit","present",1
"spirit","pride",1
"spirit","promise",1
"spirit","raise",1
"spirit","reach",1
"spirit","treaty",1
"spirit","unity",1
"splendid","effort",1
"split","atom",1
"sprawl","windswept",1
"spring","new",1
"staff","question",1
"stage","historic",1
"stagnation","invite",1
"stake","debate",1
"stake","promise",1
"stake","small",1
"stand","birth",1
"stand","century",1
"stand","declaration",1
"stand","democratic",1
"stand","front",1
"stand","liberty",1
"stand","little",1
"stand","live",1
"stand","many",1
"stand","moment",1
"stand","place",1
"stand","proof",1
"stand","same",1
"stand","side",1
"stand","symbol",1
"stand","think",1
"stand","threshold",1
"stand","today",1
"stand","verge",1
"stand","watch",1
"stand","way",1
"standard","school",1
"standard","sustain",1
"star","earth",1
"star","launch",1
"star","stripe",1
"start","be",1
"start","moment",1
"start","return",1
"start","thrill",1
"start","today",1
"start","win",1
"start","world",1
"state","weaponized",1
"staunch","friend",1
"steadfastness","peace",1
"steal","company",1
"steal","many",1
"steelworker","coal",1
"step","carry",1
"step","control",1
"step","hadn",1
"step","symbol",1
"step","take",1
"stir","soul",1
"stone","time",1
"stop","cause",1
"stop","government",1
"stop","shout",1
"stop","stop",1
"stop","think",1
"stop","war",1
"stop","warrior",1
"storm","bless",1
"storm","heart",1
"storm","much",1
"story","author",1
"story","continue",1
"story","courage",1
"story","flaw",1
"story","go",1
"story","hearten",1
"story","new",1
"story","power",1
"story","responsibility",1
"story","slaveholding",1
"straight","month",1
"stranger","citizen",1
"strategic","reserve",1
"street","man",1
"strength","confidence",1
"strength","fight",1
"strength","great",1
"strength","have",1
"strength","idea",1
"strength","prevail",1
"strength","realize",1
"strength","test",1
"strength","ultimate",1
"strength","world",1
"strengthen","economy",1
"strengthen","historic",1
"strengthen","structure",1
"stress","voice",1
"stride","science",1
"stripe","planet",1
"strive","beneficial",1
"strive","good",1
"strive","listen",1
"strive","make",1
"strive","peace",1
"strive","serve",1
"strive","strength",1
"strong","decent",1
"strong","economy",1
"strong","exceptional",1
"strong","faith",1
"strong","lead",1
"strong","military",1
"strong","need",1
"strong","prosperous",1
"strong","pursuit",1
"strong","respect",1
"strong","think",1
"strong","tool",1
"strong","weak",1
"strong","where",1
"strong","win",1
"struggle","depend",1
"struggle","family",1
"struggle","have",1
"struggle","individual",1
"struggle","man",1
"struggle","preserve",1
"struggle","valuable",1
"struggle","young",1
"student","deprive",1
"stumble","continue",1
"style","government",1
"subject","radical",1
"subject","responsible",1
"submit","budget",1
"subsidize","army",1
"substitute","day",1
"substitute","hope",1
"suburban","rural",1
"succeed","generation",1
"success","battle",1
"success","liberty",1
"success","relation",1
"success","success",1
"success","tide",1
"successful","achievement",1
"such","goodness",1
"such","marker",1
"suffer","be",1
"suffer","come",1
"suffer","fever",1
"suffer","hurricane",1
"suffer","long",1
"suffer","sorrow",1
"suffer","understand",1
"sufficient","equal",1
"sufficient","strength",1
"summon","cause",1
"summon","greatness",1
"sunlight","human",1
"sunlight","pour",1
"sunset","life",1
"superior","government",1
"support","church",1
"support","community",1
"support","element",1
"support","family",1
"support","firm",1
"support","government",1
"support","growth",1
"support","principle",1
"support","struggle",1
"surface","speak",1
"surmount","divide",1
"surpass","technological",1
"surprise","power",1
"surrender","forbearance",1
"surround","lose",1
"survey","trouble",1
"survival","liberty",1
"sustain","confidence",1
"sustain","faith",1
"sustain","inflation",1
"sustain","rule",1
"swear","execute",1
"swear","witness",1
"sweep","country",1
"swift","advance",1
"swift","battle",1
"swing","applause",1
"synagogue","mosque",1
"system","deliver",1
"system","fail",1
"system","flush",1
"system","government",1
"system","guarantee",1
"system","history",1
"system","influence",1
"system","make",1
"system","penalize",1
"system","produce",1
"system","protect",1
"system","solve",1
"system","strength",1
"system","teach",1
"tactic","sentiment",1
"take","advantage",1
"take","aim",1
"take","century",1
"take","far",1
"take","freedom",1
"take","goal",1
"take","intention",1
"take","inventory",1
"take","life",1
"take","message",1
"take","people",1
"take","root",1
"take","start",1
"take","today",1
"take","year",1
"talent","natural",1
"talk","action",1
"talk","arrive",1
"tariff","duty",1
"tariff","talent",1
"tariff","tax",1
"task","arm",1
"task","democracy",1
"task","primary",1
"task","secure",1
"tax","citizen",1
"tax","foreign",1
"tax","immigration",1
"tax","inflation",1
"tax","rate",1
"tax","recover",1
"tax","servitude",1
"tax","spend",1
"tax","strong",1
"tax","support",1
"teach","ashamed",1
"teach","mean",1
"teach","principle",1
"tear","division",1
"tear","economic",1
"technological","revolution",1
"technological","triumph",1
"technology","help",1
"technology","tomorrow",1
"tell","body",1
"tell","do",1
"tell","good",1
"tell","people",1
"tell","reach",1
"tell","ten",1
"tell","th",1
"tell","west",1
"temporary","convenience",1
"temporary","make",1
"tempt","believe",1
"tempt","weakness",1
"ten","thousand",1
"tender","music",1
"territory","build",1
"territory","extend",1
"terror","runaway",1
"terrorism","eradicate",1
"terrorism","prey",1
"terrorist","organization",1
"test","challenge",1
"test","resolve",1
"test","weary",1
"th","birthday",1
"th","time",1
"thank","autoworkers",1
"thank","distinguish",1
"thank","great",1
"thank","material",1
"thank","much",1
"thank","national",1
"thank","people",1
"thank","reclaim",1
"thank","service",1
"thank","today",1
"thank","tremendous",1
"thank","vice",1
"theme","day",1
"theory","social",1
"theory","solve",1
"thing","basic",1
"thing","crisis",1
"thing","do",1
"thing","government",1
"thing","great",1
"thing","hero",1
"thing","one",1
"thing","saint",1
"thing","such",1
"think","angel",1
"think","big",1
"think","dream",1
"think","impossible",1
"think","inaugural",1
"think","million",1
"think","move",1
"think","nation",1
"think","other",1
"think","recognize",1
"think","spend",1
"think","start",1
"think","travel",1
"think","unique",1
"thought","home",1
"thousand","mile",1
"thousand","other",1
"thousand","prayer",1
"threat","invasion",1
"threat","mutual",1
"threat","nuclear",1
"threaten","overwhelm",1
"threaten","shatter",1
"threshold","new",1
"thrift","crush",1
"thrill","new",1
"thrive","prosper",1
"throw","horizon",1
"tide","change",1
"tide","history",1
"tie","assure",1
"time","absent",1
"time","ask",1
"time","be",1
"time","beset",1
"time","bless",1
"time","check",1
"time","depression",1
"time","disaster",1
"time","economic",1
"time","emergency",1
"time","empty",1
"time","eternity",1
"time","fail",1
"time","generation",1
"time","go",1
"time","high",1
"time","hope",1
"time","many",1
"time","mean",1
"time","once",1
"time","peace",1
"time","perspective",1
"time","precious",1
"time","privilege",1
"time","proud",1
"time","reach",1
"time","realize",1
"time","reawaken",1
"time","reckon",1
"time","remember",1
"time","renew",1
"time","retreat",1
"time","say",1
"time","side",1
"time","stumble",1
"time","tempt",1
"time","time",1
"time","we",1
"tiny","fraction",1
"tire","yield",1
"title","peacemaker",1
"today","affirm",1
"today","american",1
"today","ask",1
"today","be",1
"today","ceremony",1
"today","change",1
"today","day",1
"today","declare",1
"today","designate",1
"today","do",1
"today","end",1
"today","era",1
"today","government",1
"today","ideal",1
"today","issue",1
"today","know",1
"today","majesty",1
"today","make",1
"today","nation",1
"today","oath",1
"today","offer",1
"today","official",1
"today","order",1
"today","people",1
"today","presence",1
"today","ready",1
"today","representative",1
"today","require",1
"today","reverse",1
"today","sign",1
"today","solemn",1
"today","speak",1
"today","stand",1
"today","surmount",1
"today","time",1
"today","transfer",1
"today","utter",1
"today","watch",1
"today","world",1
"together","brother",1
"together","rest",1
"token","defense",1
"tolerance","other",1
"tolerant","force",1
"tombstone","landscape",1
"tomorrow","new",1
"tomorrow","year",1
"tomorrow","youth",1
"tool","bring",1
"top","export",1
"top","priority",1
"total","allegiance",1
"total","elimination",1
"totalitarian","darkness",1
"touch","pastor",1
"town","barbershop",1
"trade","system",1
"trade","tax",1
"tradition","different",1
"tradition","make",1
"tradition","progress",1
"tradition","ten",1
"traditional","friendship",1
"transcend","time",1
"transfer","destruction",1
"transition","process",1
"transportation","clean",1
"trap","poverty",1
"travel","many",1
"traveler","road",1
"treasure","literature",1
"treasury","come",1
"treat","foolish",1
"treat","other",1
"treat","way",1
"treatment","own",1
"treaty","commitment",1
"treaty","violate",1
"tremendous","outpouring",1
"tremendous","social",1
"trend","be",1
"trillion","dollar",1
"trillion","trillion",1
"triumph","celebrate",1
"triumph","freedom",1
"triumph","man",1
"triumph","single",1
"triumph","triumph",1
"troop","southern",1
"trouble","parallel",1
"trouble","world",1
"truck","driver",1
"true","applause",1
"true","come",1
"true","today",1
"trump","administration",1
"trust","bear",1
"trust","cynicism",1
"trust","journey",1
"trust","many",1
"trust","much",1
"trust","show",1
"trust","tell",1
"trust","work",1
"truth","mount",1
"try","bring",1
"try","carry",1
"try","do",1
"try","live",1
"try","make",1
"try","provide",1
"try","socially",1
"try","take",1
"tunnel","railway",1
"turmoil","high",1
"turn","beset",1
"turn","century",1
"turn","condescend",1
"turn","heart",1
"turn","hesitation",1
"turn","new",1
"turn","point",1
"turn","small",1
"turn","task",1
"turn","thought",1
"turn","tide",1
"tyranny","accept",1
"tyranny","concentrate",1
"tyranny","hopelessness",1
"tyranny","lift",1
"tyranny","world",1
"tyrant","reward",1
"ultimate","goal",1
"ultimate","individual",1
"unable","do",1
"unborn","act",1
"unborn","protect",1
"unbroken","year",1
"uncounted","unhonored",1
"undermine","idealism",1
"understand","heart",1
"understand","nation",1
"understand","necessity",1
"understand","new",1
"understand","oppose",1
"understand","practice",1
"understand","profound",1
"understand","right",1
"unemployed","increase",1
"unemployment","human",1
"unequivocal","emphatic",1
"unfair","weaponization",1
"unfinished","work",1
"unfold","american",1
"unfortunate","look",1
"unfurl","history",1
"unhonored","act",1
"unifier","please",1
"unify","agendum",1
"uninspiring","ease",1
"union","base",1
"union","man",1
"union","serious",1
"union","today",1
"unique","be",1
"unite","blood",1
"unite","country",1
"unite","generation",1
"unite","lead",1
"unite","low",1
"unity","affection",1
"unity","fellowship",1
"unity","keep",1
"unity","pride",1
"unity","return",1
"unity","union",1
"unity","world",1
"universe","human",1
"unjust","encounter",1
"unknowing","air",1
"unknown","make",1
"unleash","drive",1
"unleash","energy",1
"unlimited","fund",1
"unlimited","oppress",1
"unlock","mystery",1
"unnecessary","excessive",1
"unparalleled","world",1
"unpredictable","respect",1
"unrealized","potential",1
"unrelenting","success",1
"untamed","fire",1
"untold","danger",1
"unwanted","have",1
"unwilling","goal",1
"unwilling","pay",1
"unworthy","nation",1
"upgrade","dignity",1
"uphold","defend",1
"urban","sprawl",1
"urban","suburban",1
"urgent","need",1
"urgent","requirement",1
"use","freedom",1
"use","friendship",1
"use","full",1
"use","history",1
"use","nuclear",1
"use","peace",1
"use","strength",1
"use","talent",1
"use","word",1
"use","year",1
"utmost","deserve",1
"utmost","issue",1
"utter","prayer",1
"vaccine","mandate",1
"valley","turmoil",1
"valuable","man",1
"value","bear",1
"value","expect",1
"value","give",1
"value","history",1
"value","life",1
"value","sustain",1
"various","level",1
"vary","faith",1
"vast","continent",1
"vast","power",1
"vehicle","mandate",1
"verge","great",1
"vibrant","robust",1
"vice","contest",1
"vice","president",1
"vice","reverend",1
"vicious","violent",1
"victim","disaster",1
"victory","human",1
"victory","infant",1
"victory","other",1
"victory","show",1
"victory","success",1
"victory","triumph",1
"victory","victory",1
"victory","world",1
"view","cause",1
"view","moon",1
"viewpoint","century",1
"vigor","vitality",1
"vigorous","grow",1
"vindicate","straight",1
"violate","american",1
"violence","gather",1
"violent","unfair",1
"violent","unpredictable",1
"visible","direction",1
"vision","govern",1
"vision","human",1
"vision","reform",1
"visit","much",1
"vista","open",1
"vital","begin",1
"vital","interest",1
"vital","role",1
"vitality","history",1
"voice","anxious",1
"voice","attain",1
"voice","author",1
"voice","campaign",1
"voice","clear",1
"voice","despair",1
"voice","heart",1
"voice","hope",1
"voice","part",1
"voice","quiet",1
"voice","raise",1
"voice","simple",1
"voice","speak",1
"voice","voice",1
"voluntary","gift",1
"vote","begin",1
"vote","confidence",1
"vote","win",1
"vulnerability","see",1
"vulnerable","suffer",1
"wait","hand",1
"wait","hopeful",1
"walk","side",1
"wall","hostility",1
"want","fear",1
"want","fellow",1
"want","fulfillment",1
"want","great",1
"want","large",1
"want","peacemaker",1
"want","thank",1
"want","unity",1
"war","bring",1
"war","come",1
"war","destructive",1
"war","end",1
"war","engage",1
"war","get",1
"war","peace",1
"war","time",1
"war","urgent",1
"war","victory",1
"war","want",1
"war","work",1
"warm","feel",1
"warm","sunlight",1
"warrior","subject",1
"watch","distant",1
"watch","fire",1
"watch","great",1
"watch","world",1
"wave","threaten",1
"wave","union",1
"wave","wave",1
"waver","doubt",1
"way","accomplishment",1
"way","bring",1
"way","build",1
"way","fulfillment",1
"way","make",1
"way","peace",1
"way","progress",1
"way","reduce",1
"way","rid",1
"way","shape",1
"way","travel",1
"way","use",1
"way","voice",1
"weak","alike",1
"weak","mean",1
"weak","safe",1
"weakness","candor",1
"weakness","invite",1
"weakness","let",1
"wealth","citizen",1
"wealth","country",1
"wealth","democracy",1
"wealth","expand",1
"wealth","learn",1
"wealth","middle",1
"wealth","opportunity",1
"wealth","politician",1
"wealth","strength",1
"wealth","transfer",1
"wealthy","powerful",1
"weapon","adversary",1
"weapon","arsenal",1
"weapon","face",1
"weapon","have",1
"weapon","mass",1
"weapon","other",1
"weapon","seek",1
"weaponization","government",1
"weaponized","persecute",1
"weary","ready",1
"week","end",1
"week","month",1
"week","reinstate",1
"week","share",1
"week","token",1
"welcome","humiliation",1
"welcome","where",1
"west","face",1
"western","front",1
"wheel","inevitability",1
"wherever","world",1
"while","same",1
"white","black",1
"white","marker",1
"white","nation",1
"whole","life",1
"whole","region",1
"whole","struggle",1
"widen","ownership",1
"will","achieve",1
"will","join",1
"will","moral",1
"will","nation",1
"will","promise",1
"willingness","believe",1
"win","end",1
"win","million",1
"win","swing",1
"win","thank",1
"win","victory",1
"win","win",1
"win","world",1
"wind","take",1
"windswept","plain",1
"wing","compassion",1
"wisdom","constitution",1
"wisdom","soldier",1
"wisdom","summon",1
"wish","be",1
"wish","stop",1
"witness","idealism",1
"witness","say",1
"woman","african",1
"woman","country",1
"woman","free",1
"woman","have",1
"woman","look",1
"woman","military",1
"woman","raise",1
"woman","send",1
"woman","welcome",1
"wonder","join",1
"wonderful","nation",1
"wonderful","people",1
"word","able",1
"word","adequate",1
"word","hear",1
"word","inflate",1
"word","speak",1
"word","vary",1
"word","voice",1
"word","win",1
"work","act",1
"work","american",1
"work","be",1
"work","build",1
"work","continue",1
"work","deny",1
"work","earn",1
"work","end",1
"work","fight",1
"work","find",1
"work","generation",1
"work","have",1
"work","help",1
"work","intelligence",1
"work","leader",1
"work","limitation",1
"work","man",1
"work","mean",1
"work","meet",1
"work","nation",1
"work","neighborhood",1
"work","new",1
"work","pay",1
"work","rebuild",1
"work","save",1
"work","saving",1
"work","shirk",1
"work","stand",1
"work","unfinished",1
"work","work",1
"work","year",1
"worker","american",1
"worker","family",1
"worker","leave",1
"worker","steelworker",1
"worker","unemployment",1
"world","afraid",1
"world","be",1
"world","become",1
"world","bless",1
"world","bold",1
"world","build",1
"world","come",1
"world","community",1
"world","conquer",1
"world","difficult",1
"world","expansion",1
"world","expect",1
"world","few",1
"world","flimsy",1
"world","formidable",1
"world","friend",1
"world","good",1
"world","great",1
"world","grow",1
"world","history",1
"world","hope",1
"world","inhabitant",1
"world","invention",1
"world","last",1
"world","leave",1
"world","light",1
"world","live",1
"world","many",1
"world","move",1
"world","open",1
"world","past",1
"world","people",1
"world","protect",1
"world","radical",1
"world","rice",1
"world","safe",1
"world","scorn",1
"world","short",1
"world","simmer",1
"world","sound",1
"world","story",1
"world","strong",1
"world","support",1
"world","thank",1
"world","threat",1
"world","turn",1
"world","understand",1
"world","unite",1
"world","violent",1
"world","want",1
"world","war",1
"world","weak",1
"world","witness",1
"world","world",1
"world","year",1
"worthy","believe",1
"worthy","challenge",1
"worthy","past",1
"worthy","ready",1
"wouldn","kill",1
"wouldn","militarize",1
"wound","battle",1
"wound","traveler",1
"write","heart",1
"write","know",1
"write","word",1
"wrong","freedom",1
"wrong","little",1
"wrong","stand",1
"year","achieve",1
"year","american",1
"year","begin",1
"year","bleak",1
"year","celebrate",1
"year","ceremony",1
"year","change",1
"year","declare",1
"year","deficit",1
"year","faith",1
"year","gather",1
"year","government",1
"year","great",1
"year","illegal",1
"year","patient",1
"year","radical",1
"year","reborn",1
"year","relative",1
"year","retire",1
"year","sabbatical",1
"year","see",1
"year","speak",1
"year","take",1
"year","test",1
"year","time",1
"yes","law",1
"yes","paraphrase",1
"yesterday","day",1
"yesterday","today",1
"yield","authority",1
"yield","finish",1
"young","beautiful",1
"young","century",1
"young","citizen",1
"young","fix",1
"young","life",1
"young","man",1
"young","unborn",1
"young","vital",1
"youth","believe",1
"youth","powerful",1
"youth","today",1
